x,y,salinity
245.5256557274701,-1223.0335926423759,-32768.0
269.30605462612465,-1200.4208416617366,-32768.0
293.9357534854454,-1178.9477842810522,-32768.0
317.7161523840999,-1156.9055356789459,-32768.0
341.49655128275447,-1135.0535577865603,-32768.0
365.7016001617421,-1113.0118166136383,-32768.0
389.9066490407297,-1091.5402277695314,-32768.0
413.68704793938423,-1069.3093555139478,-32768.0
437.8920968183718,-1047.2686116617983,-32768.0
461.67249571702627,-1025.0384036411392,-32768.0
485.87754459601393,-1003.3781942639226,-32768.0
509.6579434946685,-981.3385798357913,-32768.0
533.8629923736561,-959.4890969494041,-32768.0
557.6433912723105,-937.450141074039,-32768.0
581.8484401512983,-915.7912476128843,7.017136573791504
605.6288390499527,-893.5630224068027,6.876760482788086
630.2585379092735,-871.7147465364426,-32768.0
653.6142868275949,-849.6772238415336,26.225427627563477
677.8193357065825,-827.8297255804968,25.805200576782227
702.4490345659033,-805.982451511903,25.494686126708984
726.2294334645579,-783.9458042921176,25.330394744873047
750.0098323632124,-761.9094855980783,25.256715774536133
773.7902312618669,-740.2533283451728,25.206018447875977
797.9952801408544,-718.2175682403366,25.165725708007812
822.2003290198421,-696.3720561048387,25.15452766418457
845.9807279184967,-674.3370531410525,25.12617301940918
870.1857767974843,-652.6821132829666,25.074974060058594
894.3908256764719,-630.4577742305078,24.962364196777344
918.1712245751263,-608.4237613109151,24.769826889038086
941.9516234737808,-586.7698898109262,24.510784149169922
965.7320223724355,-564.5466260991428,24.13690948486328
990.3617212317561,-542.893260000879,23.625185012817383
1014.1421201304107,-520.8605628374955,22.974014282226562
1038.3471690093984,-498.8281277842142,22.15030288696289
1062.552217888386,-476.7960271353006,21.11918830871582
1086.3326167870405,-455.33401498754944,20.087928771972656
1110.9623156463613,-433.1126218114456,19.161853790283203
1134.7427145450156,-411.46136616720025,18.486217498779297
1158.5231134436704,-389.24075276111023,18.229745864868164
1182.728162322658,-367.21031395724066,19.07193374633789
1206.0839112409792,-345.1803015017102,21.156675338745117
1230.2889601199668,-323.53030419703447,23.161151885986328
1254.4940089989545,-301.69074770746664,24.587196350097656
1279.123707858275,-279.66159911350445,25.45656967163086
1302.9041067569299,-257.822744371072,26.052499771118164
1326.6845056555842,-235.6044482803537,26.4637508392334
1350.4649045542387,-213.57636568656835,26.753562927246094
1374.2453034528935,-191.9283730416895,26.94916534423828
1398.8750023122143,-169.90089945968253,27.127769470214844
1422.6554012108686,-148.06368336914267,27.31766700744629
1446.4358001095231,-125.84704019785082,27.472375869750977
1470.6408489885107,-104.20033948692446,27.605714797973633
1494.8458978674983,-82.17422039647458,27.713546752929688
1519.0509467464858,-60.338307804373954,27.794780731201172
1543.2559956254736,-38.12298548352903,27.878517150878906
1567.0363945241281,-16.477610243726904,27.938949584960938
1590.8167934227827,5.547177707067547,27.995586395263672
1615.0218423017702,27.381767065815396,28.059295654296875
1638.8022412004248,49.405896380344466,28.117841720581055
1663.0072900794123,71.42968761973914,28.166494369506836
1686.787688978067,93.45315687808416,28.2242431640625
1711.4173878373874,115.09654557085743,28.274682998657227
1735.1977867360422,137.11935466811096,28.31723403930664
1758.9781856346967,158.95197741333854,28.367273330688477
1782.758584533351,180.78427442555855,28.408470153808594
1807.3882833926718,202.99590153353378,28.451181411743164
1831.1686822913266,224.63768493955894,28.50208854675293
1854.949081189981,246.8487016583032,28.557891845703125
1879.1541300689687,268.86950050371155,28.612714767456055
1903.3591789479563,290.88996491165767,28.585758209228516
1927.1395778466106,312.34059324639395,28.57108497619629
1950.9199767452653,334.74013328906113,28.55031394958496
1975.5496756045861,356.3798643830643,28.55239486694336
1999.3300745032407,378.3990486987037,28.543548583984375
2023.110473401895,400.22806238249274,28.54762077331543
2047.3155222808825,422.62621594439764,28.54800796508789
2071.52057115987,444.074833425666,28.53902244567871
2095.300970058525,466.0927004019804,28.514596939086914
2119.5060189375126,487.92033745663764,28.473140716552734
2143.286417836167,510.1273806577369,28.41049575805664
2167.4914667151547,531.9543546092466,28.32567596435547
2191.271865613809,553.9709028151426,28.22452735900879
2215.90156447313,575.9869689649072,28.10619354248047
2239.6819633717846,597.8130249789763,27.965787887573242
2263.462362270439,619.828582984452,27.806716918945312
2287.6674111494267,641.6539005905292,27.621261596679688
2311.447810048081,663.668799907792,27.39973258972168
2335.652858927069,685.4934558391701,27.14916229248047
2359.433257825723,707.6975184915882,26.87970733642578
2383.213656724378,729.3317878905374,26.55522918701172
2407.8433555836987,751.5349916840662,26.179044723510742
2431.623754482353,773.1686052179336,25.749174118041992
2455.4041533810073,795.1815284483206,25.283761978149414
2480.033852240328,817.3837201637455,24.834365844726562
2503.8142511389833,839.0163520682418,24.371362686157227
2527.5946500376376,860.648661043873,23.915359497070312
2551.375048936292,882.8500788763126,23.429588317871094
2575.1554478349462,904.861356101007,22.965835571289062
2599.7851466942666,927.0618654351989,22.557918548583984
2624.4148455535874,948.6926127654478,22.161964416503906
2647.7705944719096,970.7030232228375,21.88089942932129
2671.975643350897,992.5230429762504,21.735366821289062
2695.7560422495512,1014.5326683040092,21.61802101135254
2719.5364411482055,1036.3521644501755,21.577289581298828
2743.3168400468608,1058.3611339904253,21.614030838012695
2767.9465389061816,1080.369486996236,21.71010398864746
2791.726937804836,1102.187997180215,21.823917388916016
2815.931986683823,1124.38562148635,21.970012664794922
2840.1370355628105,1146.3931150375993,22.11100196838379
2863.917434461465,1168.0208458537415,22.25185775756836
2888.122483340453,1190.0276762709068,22.39502716064453
2911.902882239108,1212.0343337307177,22.539770126342773
2936.107931118095,1233.850710445448,22.693405151367188
2959.8883300167495,1255.666922901999,22.84200668334961
2983.6687289154042,1277.6725944282664,22.992563247680664
3007.449127814059,1299.8677207742658,23.144676208496094
3032.07882667338,1321.4928173965734,23.298484802246094
3055.8592255720337,1343.6872791793646,23.463911056518555
3080.0642744510214,1365.501669265565,23.63140106201172
3103.844673349676,1387.5056903336347,23.80067253112793
3128.049722228664,1409.5091949326575,23.96355438232422
3151.8301211273183,1431.3227809983546,24.126617431640625
3176.0351700063056,1453.3256209991566,24.28526496887207
3200.2402188852934,1474.9485826123655,24.437593460083008
3224.020617783948,1497.1407265649154,24.58673858642578
3247.8010166826025,1518.9530008293746,24.734193801879883
3272.00606556159,1541.1442792975886,24.88330841064453
3296.2111144405776,1562.7659216899112,25.029386520385742
3320.416163319565,1584.7667649392058,25.173341751098633
3344.1965622182206,1606.5777244785859,25.310806274414062
3368.401611097208,1628.9574269819332,25.441036224365234
3392.1820099958622,1650.5779672576984,25.56233024597168
3415.9624088945166,1672.7674618733672,25.678869247436523
3440.5921077538374,1694.5766579144968,25.792665481567383
3464.372506652492,1716.5757303012938,25.904518127441406
3488.1529055511464,1738.3847192560615,26.013832092285156
3511.9333044498007,1760.1933824117382,26.115278244018555
3536.5630033091215,1782.380748535215,26.215648651123047
3560.343402207776,1803.999000937623,26.310956954956055
3584.1238011064306,1826.375926710106,26.40312957763672
3607.9042000050854,1847.9935275079063,26.495155334472656
3632.533898864406,1870.1795454968171,26.587406158447266
3656.3142977630605,1891.9862351198637,26.67835235595703
123.22646139153262,-1378.0839239935135,-32768.0
147.00686029018715,-1356.418919894236,-32768.0
171.63655914950792,-1334.184026324898,-32768.0
195.41695804816237,-1312.5196779167352,-32768.0
219.19735694681694,-1290.4757533845889,-32768.0
242.97775584547142,-1268.6221054242953,-32768.0
266.75815474412593,-1246.3888898381479,-32768.0
291.3878536034467,-1224.9154603904317,-32768.0
315.1682525021012,-1202.8728515041273,-32768.0
339.7979513614219,-1181.0201990222906,-32768.0
363.15370027974336,-1158.978405900633,-32768.0
387.358749158731,-1137.1265721685622,-32768.0
411.13914805738546,-1115.0852803589853,-32768.0
435.76884691670625,-1093.2339626055739,-32768.0
459.5492458153608,-1071.0033971030489,-32768.0
483.3296447140153,-1049.3429642090475,-32768.0
507.95934357333607,-1027.4926482324452,-32768.0
531.7397424719906,-1005.6429373522838,-32768.0
555.5201413706451,-983.4136932475999,-32768.0
580.1498402299659,-961.5643805230128,8.37451171875
603.9302391286203,-939.7156553498403,7.339088439941406
627.7106380272749,-917.8672558649132,-32768.0
651.4910369259293,-896.0191820691425,25.904935836791992
675.6960858049168,-873.791472973146,25.79897689819336
699.9011346839046,-851.754022006669,25.332027435302734
724.1061835628923,-830.0967442623844,25.05362319946289
747.8865824615467,-808.2499847881846,24.901046752929688
772.0916313405344,-786.2135297384381,24.83182144165039
795.8720302391888,-764.1775108343827,24.837358474731445
819.6524291378435,-742.3317341842993,24.88135528564453
844.2821279971643,-720.2961790980114,24.934810638427734
868.0625268958187,-698.4510610738121,24.952896118164062
891.8429257944732,-676.6062687479565,24.928176879882812
916.0479746734608,-654.5718069480326,24.818246841430664
940.2530235524483,-632.537679547027,24.61064910888672
964.033422451103,-610.5039678416167,24.337020874023438
988.2384713300906,-588.6604099948713,23.962120056152344
1012.4435202090781,-566.8171836670392,23.460838317871094
1036.2239191077329,-544.9743614308111,22.842185974121094
1060.0043180063874,-523.1318648993537,22.088468551635742
1083.7847169050417,-500.90989807960756,21.2106876373291
1107.9897657840295,-478.8780954400802,20.484970092773438
1132.61946464335,-457.0364614573889,19.96936798095703
1156.3998635420048,-435.00538705408917,19.666723251342773
1180.1802624406591,-413.16453344898025,19.772817611694336
1204.385311319647,-391.5138442549611,20.534465789794922
1228.1657102183015,-369.2938647654363,21.722654342651367
1252.7954090776223,-347.2640121404454,22.918968200683594
1276.5758079762766,-325.6143594545911,23.981250762939453
1300.7808568552641,-303.3953339449014,24.832138061523438
1324.1366057735856,-281.556487994006,25.481836318969727
1348.7663046329062,-259.717858173581,25.998004913330078
1372.546703531561,-237.68974826478635,26.404644012451172
1396.7517524105485,-216.04169690173296,26.7170352935791
1420.532151309203,-194.01424419493182,26.969310760498047
1444.7372001881906,-171.98709713355518,27.199729919433594
1468.5175990868454,-149.96030446481896,27.379467010498047
1492.722647965833,-128.31357059823284,27.526287078857422
1516.9276968448205,-106.0975487799562,27.650497436523438
1540.708095743475,-84.07174622585532,27.75570297241211
1564.4884946421296,-62.4260109683406,27.842906951904297
1588.2688935407841,-40.590730649525575,27.912755966186523
1612.898592400105,-18.37603808604639,27.978269577026367
1636.6789912987592,3.458582131138031,28.049009323120117
1661.30869015808,25.103006278584278,28.10386085510254
1685.0890890567346,47.506557202662115,28.157794952392578
1708.8694879553893,69.1503308132265,28.215476989746094
1732.6498868540436,91.17350023664079,28.262466430664062
1756.8549357330312,113.38618393207068,28.31084442138672
1780.2106846513525,135.02899686805497,28.357074737548828
1804.8403835106733,157.05114017328216,28.391000747680664
1829.4700823699939,178.88308958790566,28.427602767944336
1853.2504812686489,200.5249029344492,28.46091079711914
1877.0308801673032,222.92579640520353,28.48458480834961
1900.8112790659577,244.56695827884494,28.506011962890625
1924.591677964612,266.5874930960651,28.512834548950195
1949.2213768239326,288.6076224494456,28.50233268737793
1973.0017757225876,310.6274942558859,28.499794006347656
1996.7821746212421,332.6470374892578,28.493059158325195
2020.9872235002297,354.47636271751657,28.49385643005371
2045.192272379217,376.30535638644335,28.500131607055664
2069.3973212582046,398.1340184950953,28.505126953125
2093.6023701371923,420.3420247604901,28.493621826171875
2117.382769035847,442.1700797693948,28.465681076049805
2141.1631679345014,464.18764405866597,28.420507431030273
2164.943566833156,486.2048797684048,28.35395050048828
2188.72396573181,508.0319547037654,28.26749038696289
2213.353664591131,529.8585627074776,28.16353988647461
2237.134063489786,552.0646389487749,28.042736053466797
2261.3391123687734,573.7008236568967,27.900054931640625
2285.5441612477607,595.9061589624278,27.7441463470459
2309.3245601464155,617.5417642499733,27.573230743408203
2333.10495904507,639.5566938068641,27.362775802612305
2357.7346579043906,661.5711184887352,27.120466232299805
2381.5150568030454,683.3955642911201,26.84552001953125
2405.2954557016997,705.4095036329754,26.53598403930664
2429.075854600354,727.4231143851453,26.188201904296875
2453.7055534596752,749.246380425295,25.796083450317383
2477.4859523583295,771.2593295437356,25.381614685058594
2501.691001237317,793.2718443726235,24.96955680847168
2525.8960501163047,815.0942126271859,24.568031311035156
2549.6764490149594,836.9163608171424,24.162996292114258
2573.4568479136137,858.927992524866,23.73317527770996
2597.237246812268,880.7494877723735,23.35055923461914
2621.866945671589,902.7602231207858,23.02642059326172
2645.647344570244,924.7708645855712,22.725502014160156
2669.4277434688984,946.5913738869032,22.473466873168945
2693.6327923478857,968.791032624128,22.34054946899414
2717.8378412268735,990.2311512840395,22.260637283325195
2741.618240125528,1012.4302759934401,22.177141189575195
2765.823289004515,1034.4391335739595,22.163795471191406
2790.0283378835034,1056.4476566827564,22.216249465942383
2813.8087367821577,1078.2661940666756,22.299015045166016
2837.589135680812,1100.084405677886,22.40608787536621
2861.3695345794663,1121.9022915154778,22.527198791503906
2885.999233438787,1144.0991280813012,22.64853286743164
2909.7796323374423,1165.9163537185175,22.76911735534668
2934.409331196763,1187.9227247964238,22.896839141845703
2958.1897300954174,1209.9290780120105,23.025976181030273
2981.9701289940717,1231.745317666879,23.158184051513672
3005.7505278927265,1253.7510150760431,23.286272048950195
3029.9555767717143,1275.5664317611956,23.41067123413086
3054.1606256507016,1297.3815168475426,23.545724868774414
3077.941024549356,1319.3862253799414,23.68899917602539
3101.7214234480102,1341.390605296805,23.84060287475586
3125.501822346665,1363.204880196201,23.993453979492188
3150.131521205986,1385.2082350660323,24.145109176635742
3173.91192010464,1407.401398196303,24.295143127441406
3197.6923190032944,1429.4044577732889,24.440956115722656
3221.897367882283,1451.2172246275666,24.584144592285156
3246.1024167612704,1473.029659875524,24.723119735717773
3269.8828156599247,1495.2214983550282,24.860502243041992
3293.663214558579,1516.8437062233188,25.000268936157227
3318.2929134179,1538.6549459440112,25.138748168945312
3342.073312316554,1560.8457912163478,25.27727699279785
3365.853711215209,1582.846542944801,25.41088104248047
3389.6341101138632,1604.6572053776458,25.539899826049805
3413.4145090125176,1626.4675420157723,25.65837860107422
3438.0442078718384,1648.466871243229,25.77340316772461
3462.2492567508257,1670.4660827637342,25.884193420410156
3486.0296556494814,1692.275430452067,25.993038177490234
3510.2347045284687,1714.2739773495068,26.096942901611328
3534.015103427123,1736.0826691145814,26.200992584228516
3557.7955023257773,1758.270536385329,26.29924201965332
3582.425201185098,1780.2678483388736,26.39244842529297
3606.205600083753,1802.2653004024298,26.480972290039062
3629.985998982407,1823.882931123962,26.568614959716797
3654.191047861395,1846.0692275993615,26.656261444091797
3677.9714467600493,1867.875948739635,26.74256706237793
144.88361038852153,-1402.3886683115018,-32768.0
169.08865926750917,-1380.533493688669,-32768.0
192.8690581661637,-1358.2989293212586,-32768.0
217.49875702548445,-1336.8241389026016,-32768.0
241.27915592413896,-1314.4002892932058,-32768.0
265.0595548227935,-1292.5466141078043,-32768.0
288.839953721448,-1270.6932645970894,-32768.0
313.46965258076875,-1248.8399082515823,-32768.0
337.2500514794233,-1226.7972734557768,-32768.0
361.4551003584109,-1205.1346888026758,-32768.0
385.2354992570654,-1182.902771532649,-32768.0
409.440548136053,-1161.0509073904389,-32768.0
433.6455970150406,-1139.009438031438,-32768.0
457.42599591369515,-1117.3483223522624,-32768.0
481.20639481234963,-1095.1177278821779,-32768.0
505.4114436913373,-1073.4571192342714,-32768.0
529.1918425899918,-1051.4171171925504,-32768.0
553.3968914689794,-1029.5672361976922,17.549484252929688
577.6019403479671,-1007.5277585640312,-32768.0
601.8069892269547,-985.6785420140185,8.58973217010498
626.0120381059423,-963.8296569671584,7.918917179107666
649.792437004597,-941.9812288447339,-32768.0
673.5728359032514,-919.5633591363656,25.478750228881836
697.353234801906,-897.9055076509349,25.079069137573242
721.9829336612266,-875.6779870544595,24.641210556030273
745.7633325598812,-853.8308731751929,24.43782615661621
769.5437314585357,-831.9840849889872,24.32768440246582
793.7487803375232,-810.3274298934084,24.33019256591797
817.9538292165108,-788.2912757710762,24.45470428466797
841.7342281151654,-766.4454704853305,24.604875564575195
865.939276994153,-744.2200698084006,24.746009826660156
890.1443258731406,-722.1849159389749,24.814285278320312
913.9247247717951,-700.3400978103949,24.820228576660156
937.7051236704499,-678.4956053813033,24.737628936767578
962.3348225297703,-656.6512637711854,24.548490524291992
986.5398714087581,-634.6174402390121,24.28472137451172
1009.8956203270797,-612.774016653409,23.93427276611328
1034.100669206067,-590.7408546163102,23.46100616455078
1058.3057180850547,-568.897926496427,22.906614303588867
1082.0861169837092,-546.8655046496033,22.266693115234375
1105.8665158823637,-525.023308022978,21.58604621887207
1130.4962147416845,-502.99140787025686,21.121015548706055
1154.276613640339,-481.1498698904428,20.88707160949707
1178.4816625193266,-459.1187040941955,20.81801414489746
1201.8374114376481,-437.46777105774214,20.98662757873535
1226.0424603166357,-415.24737580468906,21.57125473022461
1250.2475091956233,-393.59698209672547,22.297758102416992
1274.027908094278,-371.56719323401643,23.091705322265625
1298.6576069535986,-349.72752501564776,23.88780975341797
1322.4380058522534,-327.5085139108699,24.622791290283203
1346.6430547312407,-305.8594405569512,25.253223419189453
1370.4234536298952,-283.64109092287634,25.74643898010254
1394.628502508883,-261.99267631017494,26.185256958007812
1418.4089014075375,-239.96486622004912,26.54657745361328
1443.038600266858,-218.1272032311321,26.863792419433594
1466.3943491851796,-195.91020560125298,27.115802764892578
1490.5993980641672,-174.26310848217574,27.313243865966797
1514.3797969628217,-152.0467432825195,27.475135803222656
1539.0094958221425,-130.02054577277104,27.612056732177734
1562.7898947207968,-108.3744562635727,27.734355926513672
1586.5702936194516,-86.34895353621067,27.82556915283203
1610.7753424984392,-64.32377079881672,27.901887893676758
1634.5557413970937,-42.488793318455116,27.978843688964844
1658.7607902760813,-20.274411302379345,28.04657745361328
1682.5411891747358,1.1801843030643646,28.10633659362793
1707.1708880340566,23.39389730595355,28.1671085357666
1730.9512869327111,45.03770085875641,28.221923828125
1754.7316858313657,67.25075563445334,28.26819610595703
1778.51208473002,89.08376576530966,28.315811157226562
1803.1417835893408,111.1062757716473,28.353675842285156
1826.9221824879953,132.93862720358894,28.386598587036133
1851.1272313669829,154.96048458408464,28.42070960998535
1874.4829802853044,176.60235286342086,28.44544219970703
1898.688029164292,198.8133995903447,28.46349334716797
1922.8930780432797,220.83426097162896,28.47360610961914
1947.5227769026005,242.66490900478252,28.47529411315918
1971.3031758012548,264.6851352769382,28.46897315979004
1995.0835746999096,286.51518925039534,28.46320343017578
2018.863973598564,308.53475979310906,28.462493896484375
2043.0690224775517,330.17427598882017,28.465410232543945
2067.274071356539,352.3829817889976,28.471744537353516
2091.054470255194,374.0218861335798,28.46862030029297
2115.6841691145146,396.2298717766881,28.45060157775879
2139.4645680131694,418.247790536498,28.417688369750977
2163.2449669118237,440.2653807174578,28.367944717407227
2187.025365810478,462.09281002355965,28.298789978027344
2211.655064669799,484.1096154675807,28.210880279541016
2235.435463568453,506.12621545509296,28.107189178466797
2259.215862467108,527.9526588643714,27.982532501220703
2282.996261365762,549.9686031021583,27.840171813964844
2306.776660264417,571.6045684293024,27.68829917907715
2331.4063591237377,593.6197001504471,27.52147102355957
2355.611408002725,615.6345735734949,27.327760696411133
2379.39180690138,637.4593766607525,27.088253021240234
2403.5968557803676,659.4735855484569,26.809532165527344
2427.377254679022,681.2977327988949,26.52227783203125
2451.1576535776762,703.1215542920041,26.204601287841797
2475.787352436997,725.1346719400467,25.853357315063477
2499.5677513356513,746.9578346821473,25.477205276489258
2523.348150234306,768.9704839289086,25.098237991333008
2547.5531991132934,790.9826991880834,24.724552154541016
2571.7582479922817,812.6149612216707,24.360185623168945
2595.538646890936,834.6266216494893,23.99912452697754
2619.3190457895903,856.8277600298467,23.6826171875
2643.948744648911,878.6487225562619,23.42733383178711
2667.7291435475654,900.4695876584374,23.1798152923584
2691.50954244622,922.4799292434774,22.96980094909668
2715.2899413448745,944.6797430614953,22.828927993774414
2739.9196402041953,966.3095696656982,22.759902954101562
2763.7000391028496,988.3189209959606,22.70485496520996
2787.480438001505,1010.1381471899069,22.67025375366211
2811.260836900159,1032.3366378470348,22.6870174407959
2835.4658857791464,1054.3448628646493,22.745147705078125
2859.6709346581342,1076.1629611745586,22.820114135742188
2883.4513335567885,1097.7910833944575,22.918912887573242
2908.0810324161093,1119.9879523694967,23.019813537597656
2931.861431314764,1141.9949945566789,23.127182006835938
2955.6418302134184,1164.001708134552,23.234073638916016
2979.846879092406,1186.0079350465462,23.34522819519043
3003.6272779910605,1207.8242048089774,23.46002960205078
3027.832326870048,1229.8297671368468,23.57044792175293
3052.037375749036,1251.645214206734,23.681310653686523
3076.242424628024,1273.8398883474347,23.798805236816406
3100.022823526678,1295.4650640925352,23.922536849975586
3123.8032224253325,1317.4694698917133,24.056564331054688
3147.5836213239872,1339.2837719883921,24.199440002441406
3172.213320183308,1361.4769327319789,24.34062957763672
3195.9937190819624,1383.100802404859,24.47751808166504
3219.7741179806167,1405.103890695981,24.61151123046875
3243.9791668596044,1427.1064601609091,24.742891311645508
3267.759565758259,1448.9191203480327,24.870790481567383
3291.9646146372465,1470.9210252082048,24.99575424194336
3315.745013535901,1492.7330294901078,25.12323760986328
3340.3747123952216,1514.9238314522222,25.252397537231445
3364.155111293876,1536.9249376863334,25.380964279174805
3387.935510192531,1558.735954524347,25.510692596435547
3411.7159090911855,1580.7364049220932,25.63475227355957
3436.3456079505063,1602.7360994321232,25.7509822845459
3460.1260068491606,1624.5461302342883,25.862552642822266
3484.3310557281484,1646.7351258487988,25.971256256103516
3507.6868046464697,1668.3549680848732,26.075359344482422
3531.8918535254575,1690.3535469816156,26.18061065673828
3556.096902404445,1712.1620406229963,26.282697677612305
3580.3019512834326,1734.3497012704383,26.379690170288086
3604.50700016242,1756.1575287899257,26.47011947631836
3628.287399061074,1778.1550081472974,26.55529022216797
3652.0677979597294,1799.9624138307586,26.63994789123535
3675.8481968583837,1821.959237331494,26.724302291870117
3700.0532457373715,1843.9554863865908,26.8068790435791
166.9654093658436,-1426.3129873668527,-32768.0
191.17045824483122,-1404.457782331203,-32768.0
214.95085714348576,-1382.603092837684,-32768.0
239.15590602247337,-1360.3686512806812,-32768.0
263.36095490146096,-1338.5144406822599,-32768.0
287.14135380011555,-1316.8506822917298,-32768.0
311.34640267910316,-1294.807186328759,-32768.0
335.12680157775765,-1272.7641941812592,-32768.0
359.33185045674526,-1250.911305171606,-32768.0
383.11224935539985,-1228.8689715596859,-32768.0
406.89264825405434,-1207.0169047639858,-32768.0
431.52234711337513,-1184.9749112377724,-32768.0
455.3027460120296,-1163.123503033493,-32768.0
479.0831449106841,-1141.0824865038587,-32768.0
503.2881937896717,-1119.2315820674353,-32768.0
527.4932426686594,-1097.381009129681,-32768.0
551.2736415673139,-1075.3409811799795,-32768.0
575.9033404266346,-1053.4909295127375,15.804447174072266
599.6837393252891,-1031.6414898735097,12.450872421264648
623.4641382239437,-1009.7923759211408,9.724382400512695
647.2445371225981,-987.7536636636086,8.830901145935059
671.4495860015858,-965.5252287939215,-32768.0
695.2299849002403,-943.8670201991738,24.19866943359375
719.4350337792279,-922.0190919775756,23.857789993286133
744.0647326385487,-899.9814571777517,23.611495971679688
767.8451315372033,-877.9443964341774,23.535411834716797
791.6255304358577,-856.2874950064147,23.601768493652344
815.8305793148453,-834.2509773987604,23.80713653564453
840.035628193833,-812.2147941848093,24.088069915771484
863.8160270924875,-790.3689616791604,24.361820220947266
887.5964259911419,-768.5234548704693,24.583446502685547
911.8014748701297,-746.4882660940912,24.709692001342773
936.0065237491173,-724.4534117151961,24.74761390686035
959.7869226477717,-702.4189852698627,24.701396942138672
983.9919715267595,-680.7646046349803,24.553817749023438
1008.197020405747,-658.7307476381428,24.311601638793945
1031.9774193044016,-636.6973098285115,23.992055892944336
1055.757818203056,-614.8541002205604,23.549522399902344
1079.5382171017106,-592.8213180670391,23.09990692138672
1104.1679159610312,-571.1685059946175,22.579471588134766
1128.797614820352,-549.326133010537,22.136104583740234
1152.1533637386735,-526.9146263265907,21.90782928466797
1176.358412617661,-505.2628834439985,21.752256393432617
1200.1388115163156,-483.2317514720897,21.70014190673828
1223.9192104149704,-461.3908376941062,21.901798248291016
1248.548909274291,-439.55013255134276,22.319841384887695
1272.3293081729453,-417.33010247412443,22.813465118408203
1296.1097070716,-395.30028912686686,23.426651000976562
1320.3147559505876,-373.46063852439966,24.06416130065918
1344.5198048295752,-351.62131945257505,24.670063018798828
1368.3002037282297,-329.78237583366615,25.19469451904297
1392.9299025875505,-307.94367590462736,25.65264892578125
1416.7103014862048,-285.9155113647386,26.067174911499023
1440.4907003848593,-264.07755212980106,26.42652702331543
1464.271099283514,-241.86016793723493,26.765174865722656
1488.0514981821684,-220.0228629735805,27.048463821411133
1512.256547061156,-198.56560229560324,27.2646484375
1536.8862459204768,-176.34915974499222,27.440448760986328
1560.6666448191313,-154.13310147586202,27.592185974121094
1584.8716936981189,-132.29709333687356,27.717832565307617
1608.6520925967734,-110.4614314518208,27.819128036499023
1632.432491495428,-88.43622996841971,27.909786224365234
1657.0621903547487,-66.4113393520768,27.98741340637207
1680.8425892534033,-44.576663295005,28.05618667602539
1704.6229881520576,-22.74231296611693,28.124755859375
1728.8280370310454,-0.9082882453376988,28.181434631347656
1753.033085910033,21.11526307036631,28.231178283691406
1776.8134848086877,42.94862897637865,28.28158950805664
1801.4431836680085,65.16136240905685,28.3269100189209
1824.7989325863296,86.80422592192147,28.3612060546875
1849.0039814653173,109.01630068595274,28.393558502197266
1872.7843803639719,130.84835359367756,28.420150756835938
1896.5647792626264,152.68008076588055,28.44216537475586
1920.769828141614,174.51145895469838,28.464195251464844
1944.9748770206015,196.53235229992154,28.47622299194336
1969.1799258995893,218.7427564760079,28.476348876953125
1993.3849747785769,240.7629795024533,28.473344802856445
2017.1653736772316,262.2133758622318,28.466691970825195
2040.945772575886,284.6126571208448,28.458845138549805
2065.1508214548735,306.44204457988195,28.453561782836914
2089.3558703338613,328.271100479132,28.44913673400879
2113.1362692325156,350.0998714585388,28.434907913208008
2136.9166681311704,372.30798725196786,28.410335540771484
2161.121717010158,393.94621756227116,28.371028900146484
2185.3267658891455,416.15361638090036,28.317829132080078
2209.1071647878,437.7912433302034,28.245773315429688
2233.3122136667876,459.8081452318039,28.15599822998047
2257.092612565442,481.8247768770334,28.051321029663086
2281.29766144443,503.841012812539,27.926000595092773
2305.0780603430844,525.8569843574751,27.783958435058594
2328.8584592417387,547.682803469788,27.62910270690918
2353.4881581010595,569.8877898354981,27.464481353759766
2377.268556999714,591.5231278263665,27.281343460083008
2401.4736058787016,613.7275197696713,27.03819465637207
2425.6786547576894,635.1723020469258,26.779499053955078
2449.034403676011,657.3762002536305,26.519020080566406
2473.2394525549985,679.389776611916,26.24217414855957
2497.019851453653,701.2132981346194,25.927017211914062
2521.6495503129736,723.0363012188908,25.578590393066406
2545.4299492116284,745.2387873037842,25.22138214111328
2569.210348110283,766.8715133623361,24.871240615844727
2593.4153969892704,788.6936195174909,24.545581817626953
2617.6204458682582,810.7052007422731,24.238771438598633
2641.400844766912,832.5267532275396,23.97211456298828
2665.181243665567,854.537783765359,23.761892318725586
2689.386292544555,876.7381712789447,23.567441940307617
2713.5913414235424,898.7484205076363,23.393049240112305
2737.3717403221967,920.5686584450447,23.257028579711914
2762.0014391815175,942.5781175079,23.191904067993164
2785.781838080172,964.5874933080149,23.14735221862793
2809.562236978827,986.2169500684417,23.11306381225586
2833.7672858578144,1008.225537138712,23.118104934692383
2857.1230347761357,1030.2340643149457,23.154333114624023
2881.328083655123,1052.2419883062544,23.21497344970703
2905.5331325341103,1073.8699988178626,23.28887176513672
2929.738181413098,1095.8772567414942,23.37580108642578
2953.9432302920864,1118.0739668072877,23.4666690826416
2977.7236291907407,1139.7011358640527,23.560340881347656
3001.504028089395,1161.7075495484858,23.65892219543457
3025.7090769683823,1183.523694524131,23.755735397338867
3049.91412584737,1205.7190697084932,23.853431701660156
